Name,Date,Time,Status,Latitude,Longitude,Maximum Wind,Moderate Wind SW
            UNNAMED,19541005,0, HU,34.3N,50.3W,80,-999
            UNNAMED,19541005,600, HU,35.1N,48.9W,85,-999
            UNNAMED,19541005,1200, HU,36.0N,47.5W,85,-999
            UNNAMED,19541005,1800, HU,37.0N,45.3W,85,-999
            UNNAMED,19541006,0, HU,38.2N,42.0W,80,-999
            UNNAMED,19541006,600, HU,40.5N,38.0W,75,-999
              HAZEL,19541008,1800, HU,13.7N,72.0W,80,-999
              HAZEL,19541008,1200, HU,13.6N,71.8W,75,-999
              HAZEL,19541008,600, HU,13.6N,71.3W,75,-999
              HAZEL,19541008,0, HU,13.6N,70.6W,75,-999
              HAZEL,19541009,0, HU,13.8N,72.4W,85,-999
              HAZEL,19541009,600, HU,13.9N,73.2W,90,-999
              HAZEL,19541009,1200, HU,14.0N,74.0W,95,-999
              HAZEL,19541009,1800, HU,14.2N,74.7W,100,-999
              HAZEL,19541010,0, HU,14.4N,75.2W,105,-999
              HAZEL,19541010,600, HU,14.7N,75.5W,105,-999
              HAZEL,19541010,1200, HU,15.0N,75.6W,105,-999
              HAZEL,19541010,1800, HU,15.3N,75.6W,105,-999
              HAZEL,19541011,0, HU,15.6N,75.5W,105,-999
              HAZEL,19541011,600, HU,15.9N,75.3W,105,-999
              HAZEL,19541011,1200, HU,16.4N,75.1W,105,-999
              HAZEL,19541011,1800, HU,16.9N,74.9W,105,-999
              HAZEL,19541012,1800, HU,19.1N,73.7W,85,-999
              HAZEL,19541012,900, HU,18.3N,74.2W,105,-999
              HAZEL,19541012,1200, HU,18.6N,74.0W,85,-999
              HAZEL,19541012,0, HU,17.4N,74.7W,105,-999
              HAZEL,19541012,600, HU,18.0N,74.3W,105,-999
              HAZEL,19541013,0, HU,19.6N,73.4W,85,-999
              HAZEL,19541013,600, HU,20.1N,73.1W,85,-999
              HAZEL,19541013,1200, HU,20.8N,73.1W,85,-999
              HAZEL,19541013,1400, HU,21.0N,73.1W,85,-999
              HAZEL,19541013,1800, HU,21.7N,73.3W,85,-999
              HAZEL,19541014,1800, HU,27.0N,75.7W,110,-999
              HAZEL,19541014,1200, HU,25.2N,74.6W,100,-999
              HAZEL,19541014,600, HU,23.8N,73.8W,90,-999
              HAZEL,19541014,0, HU,22.7N,73.5W,85,-999
              HAZEL,19541015,0, HU,28.8N,76.8W,115,-999
              HAZEL,19541015,600, HU,30.7N,78.0W,115,-999
              HAZEL,19541015,1200, HU,32.7N,78.7W,115,-999
              HAZEL,19541015,1530, HU,33.9N,78.6W,115,-999
              HAZEL,19541015,1800, EX,36.0N,78.3W,80,-999
              ALICE,19550101,1800, HU,19.3N,59.2W,80,-999
              ALICE,19550101,1200, HU,19.7N,58.1W,75,-999
              ALICE,19550102,0, HU,18.8N,60.5W,80,-999
              ALICE,19550102,600, HU,18.5N,61.6W,75,-999
             CONNIE,19550805,1200, HU,18.3N,56.1W,75,-999
             CONNIE,19550805,1800, HU,18.5N,57.9W,75,-999
             CONNIE,19550806,600, HU,19.0N,60.9W,85,-999
             CONNIE,19550806,1200, HU,19.3N,62.4W,90,-999
             CONNIE,19550806,1800, HU,19.6N,63.9W,100,-999
             CONNIE,19550806,0, HU,18.7N,59.5W,80,-999
             CONNIE,19550807,1800, HU,22.8N,68.8W,120,-999
             CONNIE,19550807,0, HU,20.4N,65.2W,105,-999
             CONNIE,19550807,600, HU,21.2N,66.4W,110,-999
             CONNIE,19550807,1200, HU,22.0N,67.6W,115,-999
             CONNIE,19550808,600, HU,25.0N,71.1W,115,-999
             CONNIE,19550808,1200, HU,26.1N,71.8W,110,-999
             CONNIE,19550808,0, HU,23.9N,70.0W,120,-999
             CONNIE,19550808,1800, HU,27.0N,72.3W,105,-999
             CONNIE,19550809,0, HU,27.9N,72.9W,105,-999
             CONNIE,19550809,600, HU,28.7N,73.4W,100,-999
             CONNIE,19550809,1200, HU,29.4N,73.8W,100,-999
             CONNIE,19550809,1800, HU,30.0N,74.2W,95,-999
             CONNIE,19550810,0, HU,30.4N,74.8W,90,-999
             CONNIE,19550810,600, HU,30.7N,75.3W,85,-999
             CONNIE,19550810,1200, HU,30.9N,75.8W,85,-999
             CONNIE,19550810,1800, HU,31.1N,76.4W,85,-999
             CONNIE,19550811,0, HU,31.3N,76.9W,80,-999
             CONNIE,19550811,600, HU,31.6N,77.0W,80,-999
             CONNIE,19550811,1800, HU,32.7N,77.1W,75,-999
             CONNIE,19550811,1200, HU,32.1N,77.0W,75,-999
             CONNIE,19550812,0, HU,33.2N,77.0W,80,-999
             CONNIE,19550812,600, HU,33.7N,76.9W,80,-999
             CONNIE,19550812,1200, HU,34.3N,76.8W,85,-999
             CONNIE,19550812,1500, HU,34.7N,76.7W,85,-999
             CONNIE,19550812,1800, HU,35.0N,76.6W,85,-999
              DIANE,19550812,1800, HU,25.5N,61.0W,75,-999
              DIANE,19550813,1200, HU,27.3N,61.4W,80,-999
             CONNIE,19550813,0, HU,36.3N,76.1W,75,-999
              DIANE,19550813,1800, HU,27.4N,62.6W,90,-999
              DIANE,19550814,600, HU,27.3N,64.7W,80,-999
              DIANE,19550814,1200, HU,27.5N,65.7W,75,-999
              DIANE,19550814,1800, HU,27.8N,66.8W,75,-999
              DIANE,19550814,0, HU,27.2N,63.8W,90,-999
              DIANE,19550815,0, HU,28.2N,68.1W,75,-999
              DIANE,19550815,600, HU,28.7N,69.5W,80,-999
              DIANE,19550815,1200, HU,29.2N,70.9W,80,-999
              DIANE,19550815,1800, HU,29.7N,72.3W,80,-999
              DIANE,19550816,0, HU,30.0N,73.4W,75,-999
              DIANE,19550816,600, HU,30.4N,74.4W,75,-999
              DIANE,19550816,1200, HU,30.9N,75.3W,75,-999
              DIANE,19550816,1800, HU,31.7N,76.2W,75,-999
              EDITH,19550829,1800, HU,31.3N,62.4W,75,-999
              EDITH,19550830,600, HU,33.6N,60.5W,85,-999
              EDITH,19550830,1800, HU,36.5N,58.1W,85,-999
              EDITH,19550830,0, HU,32.4N,61.5W,80,-999
              EDITH,19550830,1200, HU,35.0N,59.4W,85,-999
              EDITH,19550831,0, HU,38.0N,56.0W,75,-999
              FLORA,19550905,600, HU,26.5N,51.3W,75,-999
              FLORA,19550905,1200, HU,27.4N,52.4W,80,-999
              FLORA,19550905,1800, HU,28.2N,53.3W,80,-999
              FLORA,19550906,0, HU,29.3N,53.9W,75,-999
              FLORA,19550906,600, HU,29.8N,54.4W,75,-999
              FLORA,19550906,1200, HU,30.5N,54.8W,80,-999
              FLORA,19550906,1800, HU,31.3N,55.2W,90,-999
              FLORA,19550907,600, HU,33.0N,55.4W,90,-999
              FLORA,19550907,0, HU,32.1N,55.4W,90,-999
              FLORA,19550907,1200, HU,33.9N,55.2W,90,-999
              FLORA,19550907,1800, HU,34.9N,54.8W,90,-999
              FLORA,19550908,0, HU,36.2N,53.9W,90,-999
              FLORA,19550908,600, HU,37.6N,52.7W,85,-999
              FLORA,19550908,1200, HU,39.1N,51.4W,85,-999
              FLORA,19550908,1800, HU,40.7N,49.7W,80,-999
              FLORA,19550909,0, HU,42.2N,47.0W,75,-999
              HILDA,19550915,600, HU,19.2N,82.1W,75,-999
              HILDA,19550915,1200, HU,19.1N,83.4W,90,-999
              HILDA,19550915,1800, HU,19.1N,84.4W,100,-999
              HILDA,19550916,600, HU,19.4N,86.4W,105,-999
              HILDA,19550916,0, HU,19.2N,85.4W,105,-999
              HILDA,19550916,1800, HU,19.9N,88.4W,80,-999
              HILDA,19550916,1400, HU,19.7N,87.7W,105,-999
               IONE,19550916,0, HU,23.3N,67.0W,75,-999
               IONE,19550916,600, HU,23.7N,68.3W,75,-999
               IONE,19550916,1200, HU,24.1N,69.3W,75,-999
               IONE,19550916,1800, HU,24.6N,70.2W,80,-999
              HILDA,19550916,1200, HU,19.6N,87.4W,105,-999
               IONE,19550917,0, HU,25.1N,71.1W,85,-999
               IONE,19550917,600, HU,25.7N,71.9W,90,-999
               IONE,19550917,1200, HU,26.3N,72.5W,105,-999
               IONE,19550917,1800, HU,27.0N,73.2W,120,-999
              HILDA,19550918,1800, HU,21.8N,94.9W,90,-999
              HILDA,19550918,1200, HU,21.5N,94.2W,85,-999
              HILDA,19550918,600, HU,21.3N,93.5W,80,-999
              HILDA,19550918,0, HU,21.1N,92.8W,75,-999
               IONE,19550918,600, HU,28.8N,74.7W,115,-999
               IONE,19550918,0, HU,27.9N,74.0W,120,-999
               IONE,19550918,1200, HU,29.8N,75.3W,110,-999
               IONE,19550918,1800, HU,31.2N,75.8W,105,-999
              HILDA,19550919,1100, HU,22.3N,97.9W,105,-999
               IONE,19550919,0, HU,32.6N,76.1W,100,-999
               IONE,19550919,600, HU,33.8N,76.5W,95,-999
               IONE,19550919,1200, HU,34.8N,76.7W,90,-999
              HILDA,19550919,1200, HU,22.3N,98.1W,105,-999
               IONE,19550919,1100, HU,34.7N,76.7W,90,-999
              HILDA,19550919,600, HU,22.1N,97.0W,105,-999
              HILDA,19550919,0, HU,22.0N,95.9W,100,-999
               IONE,19550919,1800, HU,35.3N,76.7W,75,-999
               IONE,19550920,1800, HU,38.0N,72.0W,75,-999
               IONE,19550921,0, HU,39.3N,68.3W,80,-999
               IONE,19550921,600, EX,41.5N,64.0W,80,-999
               IONE,19550921,1200, EX,45.0N,59.4W,75,-999
               IONE,19550921,1800, EX,48.5N,55.0W,75,-999
              JANET,19550922,1800, HU,12.8N,60.2W,90,-999
              JANET,19550922,1200, HU,13.0N,58.9W,80,-999
              JANET,19550923,0, HU,12.6N,61.4W,90,-999
              JANET,19550923,600, HU,12.5N,62.5W,80,-999
              JANET,19550926,600, HU,14.7N,76.4W,80,-999
              JANET,19550926,1200, HU,15.0N,77.2W,90,-999
              JANET,19550926,1800, HU,15.3N,78.0W,100,-999
              JANET,19550927,0, HU,15.8N,78.9W,110,-999
              JANET,19550927,600, HU,16.4N,80.2W,120,-999
              JANET,19550927,1200, HU,17.0N,82.1W,130,-999
              JANET,19550927,1500, HU,17.3N,83.0W,135,-999
              JANET,19550927,1800, HU,17.5N,84.1W,140,-999
              JANET,19550927,1700, HU,17.4N,83.9W,140,-999
              JANET,19550928,0, HU,18.0N,86.1W,150,-999
              JANET,19550928,1800, HU,19.2N,91.7W,90,-999
              JANET,19550928,1200, HU,18.9N,90.2W,105,-999
              JANET,19550928,600, HU,18.5N,88.2W,150,-999
              JANET,19550928,500, HU,18.4N,87.8W,150,-999
              JANET,19550929,0, HU,19.5N,93.1W,90,-999
              JANET,19550929,600, HU,19.7N,94.2W,95,-999
              JANET,19550929,1200, HU,19.8N,95.3W,95,-999
              JANET,19550929,1800, HU,19.8N,96.4W,95,-999
              KATIE,19551016,1800, HU,16.2N,72.9W,75,-999
              KATIE,19551017,600, HU,18.1N,71.7W,95,-999
              KATIE,19551017,500, HU,18.0N,71.7W,95,-999
              KATIE,19551017,0, HU,17.1N,72.3W,85,-999
               ANNA,19560726,2100, HU,21.7N,97.5W,75,-999
               ANNA,19560726,1800, HU,21.6N,96.9W,75,-999
              BETSY,19560810,1200, HU,14.3N,54.5W,80,-999
              BETSY,19560810,1800, HU,14.7N,56.0W,90,-999
              BETSY,19560811,0, HU,15.0N,57.6W,90,-999
              BETSY,19560811,600, HU,15.2N,59.1W,90,-999
              BETSY,19560811,1800, HU,16.0N,61.8W,90,-999
              BETSY,19560811,1200, HU,15.5N,60.4W,90,-999
              BETSY,19560812,1800, HU,18.8N,67.3W,80,-999
              BETSY,19560812,1200, HU,17.9N,65.9W,85,-999
              BETSY,19560812,600, HU,17.1N,64.5W,85,-999
              BETSY,19560812,0, HU,16.5N,63.2W,85,-999
              BETSY,19560813,1800, HU,23.0N,72.7W,100,-999
              BETSY,19560813,1200, HU,22.0N,71.4W,100,-999
              BETSY,19560813,600, HU,20.9N,70.0W,95,-999
              BETSY,19560813,0, HU,19.8N,68.7W,85,-999
              BETSY,19560814,600, HU,24.9N,75.0W,105,-999
              BETSY,19560814,0, HU,24.0N,73.9W,100,-999
              BETSY,19560814,1200, HU,25.7N,76.0W,105,-999
              BETSY,19560814,1800, HU,26.5N,76.7W,100,-999
              BETSY,19560815,600, HU,27.8N,77.0W,90,-999
              BETSY,19560815,0, HU,27.2N,76.9W,90,-999
              BETSY,19560815,1200, HU,28.3N,76.7W,95,-999
              BETSY,19560815,1800, HU,28.8N,76.2W,95,-999
              BETSY,19560816,0, HU,29.3N,75.7W,90,-999
              BETSY,19560816,600, HU,29.9N,75.2W,80,-999
              BETSY,19560816,1200, HU,30.8N,74.3W,85,-999
              BETSY,19560816,1800, HU,32.2N,73.4W,95,-999
              BETSY,19560817,0, HU,33.7N,72.4W,100,-999
              BETSY,19560817,600, HU,35.1N,71.2W,95,-999
              BETSY,19560817,1800, HU,38.0N,68.4W,75,-999
              BETSY,19560817,1200, HU,36.6N,69.8W,85,-999
             FLOSSY,19560924,0, HU,28.0N,90.9W,75,-999
             FLOSSY,19560924,1800, HU,29.9N,87.6W,80,-999
             FLOSSY,19560924,1200, HU,29.4N,88.9W,75,-999
             FLOSSY,19560924,1000, HU,29.1N,89.4W,75,-999
             FLOSSY,19560924,600, HU,28.7N,90.1W,75,-999
             FLOSSY,19560925,0, HU,30.4N,86.4W,80,-999
              GRETA,19561104,1200, HU,22.6N,68.4W,80,-999
              GRETA,19561104,1800, HU,22.2N,67.1W,85,-999
              GRETA,19561105,0, HU,22.2N,65.7W,85,-999
              GRETA,19561105,600, HU,23.5N,63.9W,85,-999
              GRETA,19561105,1200, HU,25.3N,61.7W,85,-999
              GRETA,19561105,1800, HU,27.1N,59.5W,85,-999
              GRETA,19561106,0, HU,28.2N,57.5W,85,-999
              GRETA,19561106,600, HU,29.3N,55.8W,85,-999
              GRETA,19561106,1200, EX,30.4N,53.0W,85,-999
              GRETA,19561106,1800, EX,31.4N,50.2W,75,-999
             AUDREY,19570626,0, HU,23.1N,93.5W,75,-999
             AUDREY,19570626,600, HU,23.9N,93.6W,80,-999
             AUDREY,19570626,1200, HU,24.8N,93.7W,80,-999
             AUDREY,19570626,1800, HU,25.6N,93.8W,80,-999
             AUDREY,19570627,0, HU,26.6N,93.7W,90,-999
             AUDREY,19570627,600, HU,28.0N,93.8W,100,-999
             AUDREY,19570627,1200, HU,29.3N,93.8W,110,-999
             AUDREY,19570627,1330, HU,29.8N,93.7W,110,-999
             AUDREY,19570627,1800, HU,30.6N,93.5W,80,-999
             CARRIE,19570905,1800, HU,14.9N,34.6W,75,-999
             CARRIE,19570906,1200, HU,15.7N,37.5W,85,-999
             CARRIE,19570906,1800, HU,15.9N,38.3W,95,-999
             CARRIE,19570906,0, HU,15.1N,35.6W,80,-999
             CARRIE,19570906,600, HU,15.4N,36.6W,80,-999
             CARRIE,19570907,0, HU,16.1N,39.1W,100,-999
             CARRIE,19570907,600, HU,16.4N,40.0W,105,-999
             CARRIE,19570907,1200, HU,16.7N,41.0W,110,-999
             CARRIE,19570907,1800, HU,17.0N,42.0W,115,-999
             CARRIE,19570908,0, HU,17.4N,42.9W,120,-999
             CARRIE,19570908,600, HU,17.7N,43.7W,120,-999
             CARRIE,19570908,1200, HU,17.9N,44.5W,120,-999
             CARRIE,19570908,1800, HU,18.0N,45.2W,120,-999
             CARRIE,19570909,600, HU,18.3N,47.2W,105,-999
             CARRIE,19570909,1200, HU,18.7N,48.2W,95,-999
             CARRIE,19570909,1800, HU,19.1N,49.1W,85,-999
             CARRIE,19570909,0, HU,18.1N,46.1W,115,-999
             CARRIE,19570910,0, HU,19.4N,49.9W,80,-999
             CARRIE,19570910,600, HU,19.7N,50.7W,75,-999
             CARRIE,19570912,1800, HU,23.6N,52.7W,95,-999
             CARRIE,19570912,0, HU,21.6N,52.4W,80,-999
             CARRIE,19570912,600, HU,22.1N,52.5W,85,-999
             CARRIE,19570912,1200, HU,22.8N,52.6W,90,-999
             CARRIE,19570913,1200, HU,25.7N,52.4W,100,-999
             CARRIE,19570913,600, HU,25.0N,52.5W,105,-999
             CARRIE,19570913,1800, HU,26.4N,52.2W,90,-999
             CARRIE,19570913,0, HU,24.3N,52.6W,100,-999
             CARRIE,19570914,600, HU,27.7N,52.5W,90,-999
             CARRIE,19570914,1200, HU,28.1N,53.0W,90,-999
             CARRIE,19570914,0, HU,27.1N,52.3W,90,-999
             CARRIE,19570914,1800, HU,28.4N,54.0W,90,-999
             CARRIE,19570915,1800, HU,30.8N,58.9W,90,-999
             CARRIE,19570915,1200, HU,30.0N,57.8W,90,-999
             CARRIE,19570915,600, HU,29.3N,56.5W,85,-999
             CARRIE,19570915,0, HU,28.8N,55.2W,90,-999
             CARRIE,19570916,0, HU,31.4N,59.9W,90,-999
             CARRIE,19570916,600, HU,32.0N,60.9W,85,-999
             CARRIE,19570916,1200, HU,32.5N,62.0W,80,-999
             CARRIE,19570916,1800, HU,33.2N,62.9W,80,-999
             CARRIE,19570917,1200, HU,35.3N,64.2W,75,-999
             CARRIE,19570917,0, HU,33.9N,63.6W,80,-999
             CARRIE,19570917,600, HU,34.6N,64.3W,75,-999
             CARRIE,19570917,1800, HU,35.8N,63.3W,75,-999
             CARRIE,19570919,600, HU,34.9N,54.8W,75,-999
             CARRIE,19570919,1800, HU,34.5N,51.9W,85,-999
             CARRIE,19570919,0, HU,35.2N,56.2W,75,-999
             CARRIE,19570919,1200, HU,34.7N,53.4W,80,-999
             CARRIE,19570920,1800, HU,34.2N,46.0W,95,-999
             CARRIE,19570920,1200, HU,34.2N,47.7W,95,-999
             CARRIE,19570920,600, HU,34.3N,49.2W,90,-999
             CARRIE,19570920,0, HU,34.4N,50.6W,85,-999
             CARRIE,19570921,1200, HU,34.7N,40.0W,85,-999
             CARRIE,19570921,1800, HU,35.0N,38.0W,80,-999
             CARRIE,19570921,0, HU,34.3N,44.0W,90,-999
             CARRIE,19570921,600, HU,34.5N,42.0W,90,-999
             CARRIE,19570922,0, HU,35.5N,35.6W,80,-999
             CARRIE,19570922,600, HU,36.1N,32.8W,75,-999
             CARRIE,19570922,1200, HU,37.5N,29.5W,75,-999
             FRIEDA,19570925,1800, HU,37.4N,62.6W,75,-999
             FRIEDA,19570925,1200, HU,35.8N,64.5W,75,-999
             FRIEDA,19570926,0, HU,38.8N,60.8W,75,-999
               CLEO,19580813,1800, HU,12.7N,41.2W,85,-999
               CLEO,19580813,1200, HU,12.4N,39.6W,85,-999
               CLEO,19580813,600, HU,12.2N,37.8W,80,-999
               CLEO,19580814,0, HU,13.1N,42.7W,90,-999
               CLEO,19580814,600, HU,13.5N,44.2W,95,-999
               CLEO,19580814,1200, HU,14.0N,45.7W,100,-999
               CLEO,19580814,1800, HU,14.6N,47.1W,100,-999
               CLEO,19580815,0, HU,15.2N,48.3W,105,-999
               CLEO,19580815,1800, HU,18.1N,49.6W,120,-999
               CLEO,19580815,1200, HU,16.7N,49.4W,115,-999
               CLEO,19580815,600, HU,15.9N,49.0W,110,-999
               CLEO,19580816,600, HU,21.3N,50.4W,115,-999
               CLEO,19580816,0, HU,19.8N,49.9W,115,-999
               CLEO,19580816,1800, HU,24.1N,51.6W,100,-999
               CLEO,19580816,1200, HU,22.7N,51.0W,110,-999
               CLEO,19580817,0, HU,25.4N,52.4W,95,-999
               CLEO,19580817,600, HU,26.7N,53.4W,90,-999
